Five graph replays; input copies/output clones included. Streaming profiles use a filled ring.
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                         short_ffn_cuda         0.00%       0.000us         0.00%       0.000us       0.000us       7.686ms        24.27%       7.686ms      27.450us           280
                                           _short_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       7.597ms        23.99%       7.597ms      27.134us           280
                                           _small_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       5.782ms        18.26%       5.782ms      15.216us           380
                                              _partials         0.00%       0.000us         0.00%       0.000us       0.000us       2.650ms         8.37%       2.650ms      11.041us           240
fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEf...         0.00%       0.000us         0.00%       0.000us       0.000us       2.559ms         8.08%       2.559ms       7.525us           340
                                             layer_norm         0.00%       0.000us         0.00%       0.000us       0.000us       1.306ms         4.12%       1.306ms       1.920us           680
                                              cta_tiled         0.00%       0.000us         0.00%       0.000us       0.000us     980.346us         3.10%     980.346us       8.170us           120
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 6, 7, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     913.053us         2.88%     913.053us      15.218us            60
                                             _scale_add         0.00%       0.000us         0.00%       0.000us       0.000us     353.535us         1.12%     353.535us       0.884us           400
                                                _rotate         0.00%       0.000us         0.00%       0.000us       0.000us     343.514us         1.08%     343.514us       1.010us           340
                                                _reduce         0.00%       0.000us         0.00%       0.000us       0.000us     314.209us         0.99%     314.209us       1.309us           240
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     245.665us         0.78%     245.665us       0.638us           385
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     196.544us         0.62%     196.544us       0.578us           340
void sgemm_largek_lds64<true, true, 6, 3, 4, 5, 2, 6...         0.00%       0.000us         0.00%       0.000us       0.000us     183.330us         0.58%     183.330us      18.333us            10
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us     102.431us         0.32%     102.431us      20.486us             5
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      65.951us         0.21%      65.951us       1.099us            60
void sgemm_largek_lds64<true, true, 5, 5, 4, 4, 4, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      56.352us         0.18%      56.352us      11.270us             5
                                         _decode_tokens         0.00%       0.000us         0.00%       0.000us       0.000us      27.616us         0.09%      27.616us       5.523us             5
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      26.944us         0.09%      26.944us       1.347us            20
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      26.591us         0.08%      26.591us       1.330us            20
void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x...         0.00%       0.000us         0.00%       0.000us       0.000us      26.208us         0.08%      26.208us       5.242us             5
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      24.031us         0.08%      24.031us       0.961us            25
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      22.752us         0.07%      22.752us       1.138us            20
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      21.406us         0.07%      21.406us       1.070us            20
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      20.257us         0.06%      20.257us       1.013us            20
void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x...         0.00%       0.000us         0.00%       0.000us       0.000us      17.248us         0.05%      17.248us       3.450us             5
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      16.415us         0.05%      16.415us       1.094us            15
                                                  _mask         0.00%       0.000us         0.00%       0.000us       0.000us      14.623us         0.05%      14.623us       0.731us            20
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us      12.416us         0.04%      12.416us       0.621us            20
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      11.710us         0.04%      11.710us       1.171us            10
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 32.650ms
Self CUDA time total: 31.663ms
