Five graph replays; input copies/output clones included. Streaming profiles use a filled ring.
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                              _ffn_gemv         0.00%       0.000us         0.00%       0.000us       0.000us      10.886ms        31.80%      10.886ms      34.020us           320
                                            _small_gemv         0.00%       0.000us         0.00%       0.000us       0.000us       5.395ms        15.76%       5.395ms      16.601us           325
                                           _small_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       2.807ms         8.20%       2.807ms       9.204us           305
                                               wide_cta         0.00%       0.000us         0.00%       0.000us       0.000us       2.714ms         7.93%       2.714ms      15.080us           180
fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEf...         0.00%       0.000us         0.00%       0.000us       0.000us       2.542ms         7.42%       2.542ms       7.476us           340
                                             layer_norm         0.00%       0.000us         0.00%       0.000us       0.000us       1.347ms         3.94%       1.347ms       1.981us           680
                                              cta_tiled         0.00%       0.000us         0.00%       0.000us       0.000us     998.842us         2.92%     998.842us       8.324us           120
void fft1d_r2c_32<float, float, float2, true, false>...         0.00%       0.000us         0.00%       0.000us       0.000us     859.513us         2.51%     859.513us       5.372us           160
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     772.862us         2.26%     772.862us      11.890us            65
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     633.695us         1.85%     633.695us      10.562us            60
void fft1d_r2c_32<float, float, float2, false, false...         0.00%       0.000us         0.00%       0.000us       0.000us     494.048us         1.44%     494.048us       3.088us           160
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     420.020us         1.23%     420.020us       0.875us           480
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     339.324us         0.99%     339.324us       1.305us           260
                                                _rotate         0.00%       0.000us         0.00%       0.000us       0.000us     338.630us         0.99%     338.630us       0.996us           340
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     255.416us         0.75%     255.416us       1.002us           255
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     247.911us         0.72%     247.911us       1.549us           160
                                             _scale_add         0.00%       0.000us         0.00%       0.000us       0.000us     244.296us         0.71%     244.296us       0.872us           280
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     243.456us         0.71%     243.456us       0.632us           385
                                                _select         0.00%       0.000us         0.00%       0.000us       0.000us     232.507us         0.68%     232.507us       1.453us           160
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     218.844us         0.64%     218.844us       1.368us           160
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     217.377us         0.63%     217.377us       1.359us           160
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     212.478us         0.62%     212.478us       1.328us           160
                                        _project_update         0.00%       0.000us         0.00%       0.000us       0.000us     211.713us         0.62%     211.713us       1.366us           155
void fft1d_c2r_32<float2, float, float, false, true,...         0.00%       0.000us         0.00%       0.000us       0.000us     207.639us         0.61%     207.639us       1.298us           160
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     198.558us         0.58%     198.558us       0.576us           345
void sgemm_largek_lds64<true, true, 6, 3, 4, 5, 2, 6...         0.00%       0.000us         0.00%       0.000us       0.000us     177.152us         0.52%     177.152us      17.715us            10
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     169.529us         0.50%     169.529us       0.942us           180
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us     147.776us         0.43%     147.776us      29.555us             5
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     132.992us         0.39%     132.992us       0.831us           160
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     129.762us         0.38%     129.762us       0.811us           160
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 35.856ms
Self CUDA time total: 34.238ms
