Five graph replays; input copies/output clones included. Streaming profiles use a filled ring.
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                           _small_fixed         0.00%       0.000us         0.00%       0.000us       0.000us      14.596ms        36.84%      14.596ms      20.272us           720
                                           _small_parts         0.00%       0.000us         0.00%       0.000us       0.000us       5.516ms        13.92%       5.516ms      34.472us           160
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us       3.495ms         8.82%       3.495ms      21.181us           165
fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEf...         0.00%       0.000us         0.00%       0.000us       0.000us       3.091ms         7.80%       3.091ms       9.092us           340
                                              _partials         0.00%       0.000us         0.00%       0.000us       0.000us       2.646ms         6.68%       2.646ms      11.025us           240
                                              cta_tiled         0.00%       0.000us         0.00%       0.000us       0.000us       1.780ms         4.49%       1.780ms       9.886us           180
                                             layer_norm         0.00%       0.000us         0.00%       0.000us       0.000us       1.443ms         3.64%       1.443ms       2.122us           680
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 6, 7, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     914.149us         2.31%     914.149us      15.236us            60
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     779.116us         1.97%     779.116us       1.046us           745
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     752.923us         1.90%     752.923us       1.298us           580
void sgemm_largek_lds64<true, true, 6, 3, 4, 5, 2, 6...         0.00%       0.000us         0.00%       0.000us       0.000us     533.606us         1.35%     533.606us       3.139us           170
                                          _small_reduce         0.00%       0.000us         0.00%       0.000us       0.000us     413.601us         1.04%     413.601us       2.585us           160
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     363.483us         0.92%     363.483us       1.069us           340
                                                _rotate         0.00%       0.000us         0.00%       0.000us       0.000us     344.988us         0.87%     344.988us       1.015us           340
                                                _reduce         0.00%       0.000us         0.00%       0.000us       0.000us     314.267us         0.79%     314.267us       1.309us           240
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     242.944us         0.61%     242.944us       0.631us           385
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     237.500us         0.60%     237.500us       1.484us           160
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     231.740us         0.58%     231.740us       1.448us           160
                                                _select         0.00%       0.000us         0.00%       0.000us       0.000us     225.696us         0.57%     225.696us       1.411us           160
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     198.187us         0.50%     198.187us       0.574us           345
                                        _project_update         0.00%       0.000us         0.00%       0.000us       0.000us     195.292us         0.49%     195.292us       1.260us           155
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     143.359us         0.36%     143.359us       0.896us           160
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     133.692us         0.34%     133.692us       0.836us           160
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     133.568us         0.34%     133.568us       0.835us           160
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     130.333us         0.33%     130.333us       0.815us           160
void scal_kernel<float, float, 1, true, 6, 5, 5, 3>(...         0.00%       0.000us         0.00%       0.000us       0.000us     116.231us         0.29%     116.231us       0.664us           175
void cudnn::cnn::kern_precompute_indices<false>(int*...         0.00%       0.000us         0.00%       0.000us       0.000us     111.387us         0.28%     111.387us       0.675us           165
                                       Memset (Unknown)         0.00%       0.000us         0.00%       0.000us       0.000us     107.363us         0.27%     107.363us       0.614us           175
                                             _scale_add         0.00%       0.000us         0.00%       0.000us       0.000us     107.133us         0.27%     107.133us       0.893us           120
void sgemm_largek_lds64<true, true, 5, 5, 4, 4, 4, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      75.520us         0.19%      75.520us      15.104us             5
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 42.290ms
Self CUDA time total: 39.619ms
