Five graph replays; input copies/output clones included. Streaming profiles use a filled ring.
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                           _short_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       6.461ms        17.61%       6.461ms      29.369us           220
                                       strided_ffn_cuda         0.00%       0.000us         0.00%       0.000us       0.000us       6.233ms        16.99%       6.233ms      28.333us           220
                                           _small_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       3.976ms        10.84%       3.976ms      24.850us           160
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us       3.285ms         8.95%       3.285ms      19.910us           165
                                     _strided_ffn_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       3.029ms         8.25%       3.029ms      10.816us           280
                                              _partials         0.00%       0.000us         0.00%       0.000us       0.000us       2.641ms         7.20%       2.641ms      11.003us           240
fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEf...         0.00%       0.000us         0.00%       0.000us       0.000us       2.555ms         6.96%       2.555ms       7.515us           340
                                             layer_norm         0.00%       0.000us         0.00%       0.000us       0.000us       1.658ms         4.52%       1.658ms       2.439us           680
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 6, 7, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     910.528us         2.48%     910.528us      15.175us            60
                                         short_ffn_cuda         0.00%       0.000us         0.00%       0.000us       0.000us     825.055us         2.25%     825.055us      13.751us            60
                                              cta_tiled         0.00%       0.000us         0.00%       0.000us       0.000us     663.268us         1.81%     663.268us      11.054us            60
void sgemm_largek_lds64<true, true, 6, 3, 4, 5, 2, 6...         0.00%       0.000us         0.00%       0.000us       0.000us     538.694us         1.47%     538.694us       3.169us           170
                                     attention_residual         0.00%       0.000us         0.00%       0.000us       0.000us     356.737us         0.97%     356.737us       5.946us            60
                                                _rotate         0.00%       0.000us         0.00%       0.000us       0.000us     345.318us         0.94%     345.318us       1.016us           340
                                                _reduce         0.00%       0.000us         0.00%       0.000us       0.000us     316.527us         0.86%     316.527us       1.319us           240
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     242.786us         0.66%     242.786us       1.517us           160
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     241.475us         0.66%     241.475us       0.627us           385
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     238.013us         0.65%     238.013us       1.488us           160
                                                _select         0.00%       0.000us         0.00%       0.000us       0.000us     227.075us         0.62%     227.075us       1.419us           160
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     198.082us         0.54%     198.082us       0.574us           345
                                        _project_update         0.00%       0.000us         0.00%       0.000us       0.000us     195.553us         0.53%     195.553us       1.262us           155
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     173.574us         0.47%     173.574us       0.938us           185
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     142.950us         0.39%     142.950us       0.893us           160
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     133.078us         0.36%     133.078us       0.832us           160
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     131.637us         0.36%     131.637us       0.823us           160
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     129.880us         0.35%     129.880us       0.812us           160
void scal_kernel<float, float, 1, true, 6, 5, 5, 3>(...         0.00%       0.000us         0.00%       0.000us       0.000us     114.621us         0.31%     114.621us       0.655us           175
void cudnn::cnn::kern_precompute_indices<false>(int*...         0.00%       0.000us         0.00%       0.000us       0.000us     111.451us         0.30%     111.451us       0.675us           165
                                             _scale_add         0.00%       0.000us         0.00%       0.000us       0.000us     107.298us         0.29%     107.298us       0.894us           120
                                       Memset (Unknown)         0.00%       0.000us         0.00%       0.000us       0.000us     105.784us         0.29%     105.784us       0.604us           175
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 39.358ms
Self CUDA time total: 36.696ms
