Five graph replays; input copies/output clones included. Streaming profiles use a filled ring.
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                       strided_ffn_cuda         0.00%       0.000us         0.00%       0.000us       0.000us       6.620ms        17.58%       6.620ms      30.091us           220
                                           _short_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       6.453ms        17.14%       6.453ms      29.330us           220
                                           _small_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       5.772ms        15.33%       5.772ms      15.190us           380
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us       3.299ms         8.76%       3.299ms      19.993us           165
                                              _partials         0.00%       0.000us         0.00%       0.000us       0.000us       2.641ms         7.01%       2.641ms      11.004us           240
fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEf...         0.00%       0.000us         0.00%       0.000us       0.000us       2.567ms         6.82%       2.567ms       7.549us           340
                                             layer_norm         0.00%       0.000us         0.00%       0.000us       0.000us       1.443ms         3.83%       1.443ms       2.123us           680
                                     _strided_ffn_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       1.125ms         2.99%       1.125ms      18.751us            60
                                              cta_tiled         0.00%       0.000us         0.00%       0.000us       0.000us     983.202us         2.61%     983.202us       8.193us           120
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 6, 7, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     910.557us         2.42%     910.557us      15.176us            60
                                         short_ffn_cuda         0.00%       0.000us         0.00%       0.000us       0.000us     826.015us         2.19%     826.015us      13.767us            60
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     704.841us         1.87%     704.841us       1.516us           465
void sgemm_largek_lds64<true, true, 6, 3, 4, 5, 2, 6...         0.00%       0.000us         0.00%       0.000us       0.000us     545.888us         1.45%     545.888us       3.211us           170
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     395.587us         1.05%     395.587us       1.319us           300
                                                _rotate         0.00%       0.000us         0.00%       0.000us       0.000us     345.430us         0.92%     345.430us       1.016us           340
                                                _reduce         0.00%       0.000us         0.00%       0.000us       0.000us     314.591us         0.84%     314.591us       1.311us           240
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     244.156us         0.65%     244.156us       1.526us           160
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     241.825us         0.64%     241.825us       0.628us           385
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     236.150us         0.63%     236.150us       1.476us           160
                                                _select         0.00%       0.000us         0.00%       0.000us       0.000us     227.133us         0.60%     227.133us       1.420us           160
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     198.591us         0.53%     198.591us       0.576us           345
                                        _project_update         0.00%       0.000us         0.00%       0.000us       0.000us     197.757us         0.53%     197.757us       1.276us           155
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     143.356us         0.38%     143.356us       0.896us           160
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     133.206us         0.35%     133.206us       0.833us           160
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     130.146us         0.35%     130.146us       0.813us           160
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     129.501us         0.34%     129.501us       0.809us           160
void scal_kernel<float, float, 1, true, 6, 5, 5, 3>(...         0.00%       0.000us         0.00%       0.000us       0.000us     113.088us         0.30%     113.088us       0.646us           175
void cudnn::cnn::kern_precompute_indices<false>(int*...         0.00%       0.000us         0.00%       0.000us       0.000us     111.746us         0.30%     111.746us       0.677us           165
                                             _scale_add         0.00%       0.000us         0.00%       0.000us       0.000us     107.329us         0.29%     107.329us       0.894us           120
                                       Memset (Unknown)         0.00%       0.000us         0.00%       0.000us       0.000us     102.566us         0.27%     102.566us       0.586us           175
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 40.218ms
Self CUDA time total: 37.650ms
