Five graph replays; input copies/output clones included. Streaming profiles use a filled ring.
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                           _short_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       7.594ms        24.14%       7.594ms      27.122us           280
                                         short_ffn_cuda         0.00%       0.000us         0.00%       0.000us       0.000us       7.025ms        22.33%       7.025ms      25.088us           280
                                           _small_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       3.973ms        12.63%       3.973ms      24.833us           160
                                              _partials         0.00%       0.000us         0.00%       0.000us       0.000us       2.639ms         8.39%       2.639ms      10.996us           240
fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEf...         0.00%       0.000us         0.00%       0.000us       0.000us       2.559ms         8.13%       2.559ms       7.526us           340
                                     _strided_ffn_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       2.201ms         7.00%       2.201ms      10.005us           220
                                             layer_norm         0.00%       0.000us         0.00%       0.000us       0.000us       1.297ms         4.12%       1.297ms       1.907us           680
                                              cta_tiled         0.00%       0.000us         0.00%       0.000us       0.000us     964.457us         3.07%     964.457us      16.074us            60
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 6, 7, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     910.765us         2.90%     910.765us      15.179us            60
                                     attention_residual         0.00%       0.000us         0.00%       0.000us       0.000us     352.484us         1.12%     352.484us       5.875us            60
                                                _rotate         0.00%       0.000us         0.00%       0.000us       0.000us     344.291us         1.09%     344.291us       1.013us           340
                                                _reduce         0.00%       0.000us         0.00%       0.000us       0.000us     314.080us         1.00%     314.080us       1.309us           240
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     244.229us         0.78%     244.229us       0.634us           385
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     196.727us         0.63%     196.727us       0.579us           340
void sgemm_largek_lds64<true, true, 6, 3, 4, 5, 2, 6...         0.00%       0.000us         0.00%       0.000us       0.000us     183.074us         0.58%     183.074us      18.307us            10
                                             _scale_add         0.00%       0.000us         0.00%       0.000us       0.000us     107.172us         0.34%     107.172us       0.893us           120
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us     102.753us         0.33%     102.753us      20.551us             5
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      65.762us         0.21%      65.762us       1.096us            60
void sgemm_largek_lds64<true, true, 5, 5, 4, 4, 4, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      55.584us         0.18%      55.584us      11.117us             5
                                         _decode_tokens         0.00%       0.000us         0.00%       0.000us       0.000us      28.639us         0.09%      28.639us       5.728us             5
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      26.815us         0.09%      26.815us       1.341us            20
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      26.625us         0.08%      26.625us       1.331us            20
void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x...         0.00%       0.000us         0.00%       0.000us       0.000us      26.241us         0.08%      26.241us       5.248us             5
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      24.449us         0.08%      24.449us       0.978us            25
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      22.689us         0.07%      22.689us       1.134us            20
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      21.410us         0.07%      21.410us       1.070us            20
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      20.000us         0.06%      20.000us       1.000us            20
void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x...         0.00%       0.000us         0.00%       0.000us       0.000us      17.504us         0.06%      17.504us       3.501us             5
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      16.288us         0.05%      16.288us       1.086us            15
                                                  _mask         0.00%       0.000us         0.00%       0.000us       0.000us      14.785us         0.05%      14.785us       0.739us            20
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 32.380ms
Self CUDA time total: 31.459ms
