Five graph replays; input copies/output clones included. Streaming profiles use a filled ring.
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                              _ffn_gemv         0.00%       0.000us         0.00%       0.000us       0.000us      10.923ms        36.03%      10.923ms      34.135us           320
                                            _small_gemv         0.00%       0.000us         0.00%       0.000us       0.000us       5.406ms        17.83%       5.406ms      16.895us           320
                                           _small_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       3.627ms        11.96%       3.627ms       9.937us           365
fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEf...         0.00%       0.000us         0.00%       0.000us       0.000us       2.535ms         8.36%       2.535ms       7.454us           340
                                           _small_parts         0.00%       0.000us         0.00%       0.000us       0.000us       1.535ms         5.06%       1.535ms      12.794us           120
                                             layer_norm         0.00%       0.000us         0.00%       0.000us       0.000us       1.312ms         4.33%       1.312ms       1.929us           680
                                              cta_tiled         0.00%       0.000us         0.00%       0.000us       0.000us       1.304ms         4.30%       1.304ms      10.866us           120
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     748.231us         2.47%     748.231us      12.471us            60
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     630.303us         2.08%     630.303us      10.505us            60
                                             _scale_add         0.00%       0.000us         0.00%       0.000us       0.000us     456.482us         1.51%     456.482us       0.878us           520
                                                _rotate         0.00%       0.000us         0.00%       0.000us       0.000us     332.224us         1.10%     332.224us       0.977us           340
                                          _small_reduce         0.00%       0.000us         0.00%       0.000us       0.000us     286.950us         0.95%     286.950us       2.391us           120
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     240.543us         0.79%     240.543us       0.625us           385
void sgemm_largek_lds64<true, true, 6, 3, 4, 5, 2, 6...         0.00%       0.000us         0.00%       0.000us       0.000us     224.035us         0.74%     224.035us      14.936us            15
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     196.189us         0.65%     196.189us       0.577us           340
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     169.346us         0.56%     169.346us       0.941us           180
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us     108.864us         0.36%     108.864us      21.773us             5
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us      34.656us         0.11%      34.656us       6.931us             5
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      22.915us         0.08%      22.915us       1.146us            20
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      22.880us         0.08%      22.880us       1.144us            20
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      21.857us         0.07%      21.857us       1.093us            20
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      19.805us         0.07%      19.805us       0.990us            20
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      19.363us         0.06%      19.363us       0.968us            20
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      17.124us         0.06%      17.124us       1.142us            15
                                                  _mask         0.00%       0.000us         0.00%       0.000us       0.000us      14.749us         0.05%      14.749us       0.737us            20
                                                _decode         0.00%       0.000us         0.00%       0.000us       0.000us      14.495us         0.05%      14.495us       2.899us             5
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us      11.937us         0.04%      11.937us       0.597us            20
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      10.944us         0.04%      10.944us       1.094us            10
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      10.720us         0.04%      10.720us       1.072us            10
                                            aten::copy_         0.13%      39.374us         1.13%     353.146us      35.315us      10.559us         0.03%      11.519us       1.152us            10
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 31.271ms
Self CUDA time total: 30.318ms
