Five graph replays; input copies/output clones included. Streaming profiles use a filled ring.
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                              _ffn_gemv         0.00%       0.000us         0.00%       0.000us       0.000us      11.172ms        37.31%      11.172ms      34.914us           320
                                            _small_gemv         0.00%       0.000us         0.00%       0.000us       0.000us       5.369ms        17.93%       5.369ms      16.777us           320
                                         short_ffn_cuda         0.00%       0.000us         0.00%       0.000us       0.000us       3.192ms        10.66%       3.192ms      13.301us           240
fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEf...         0.00%       0.000us         0.00%       0.000us       0.000us       2.540ms         8.48%       2.540ms       7.471us           340
                                           _short_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       1.629ms         5.44%       1.629ms      13.571us           120
                                             layer_norm         0.00%       0.000us         0.00%       0.000us       0.000us       1.312ms         4.38%       1.312ms       1.929us           680
                                           _small_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       1.181ms         3.94%       1.181ms       6.385us           185
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     743.909us         2.48%     743.909us      12.398us            60
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     632.357us         2.11%     632.357us      10.539us            60
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     494.692us         1.65%     494.692us       1.285us           385
                                                _rotate         0.00%       0.000us         0.00%       0.000us       0.000us     335.946us         1.12%     335.946us       0.988us           340
                                             _scale_add         0.00%       0.000us         0.00%       0.000us       0.000us     301.287us         1.01%     301.287us       0.886us           340
                                              cta_tiled         0.00%       0.000us         0.00%       0.000us       0.000us     235.617us         0.79%     235.617us       3.927us            60
void sgemm_largek_lds64<true, true, 6, 3, 4, 5, 2, 6...         0.00%       0.000us         0.00%       0.000us       0.000us     222.209us         0.74%     222.209us      14.814us            15
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     196.001us         0.65%     196.001us       0.576us           340
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us     109.443us         0.37%     109.443us      21.889us             5
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us      34.080us         0.11%      34.080us       6.816us             5
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.201us         0.08%      23.201us       1.160us            20
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.136us         0.08%      23.136us       1.157us            20
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      21.823us         0.07%      21.823us       1.091us            20
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      20.161us         0.07%      20.161us       1.008us            20
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      19.201us         0.06%      19.201us       0.960us            20
                                                  _mask         0.00%       0.000us         0.00%       0.000us       0.000us      14.657us         0.05%      14.657us       0.733us            20
                                                _decode         0.00%       0.000us         0.00%       0.000us       0.000us      14.656us         0.05%      14.656us       2.931us             5
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      13.664us         0.05%      13.664us       0.911us            15
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us      11.361us         0.04%      11.361us       0.568us            20
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      11.137us         0.04%      11.137us       1.114us            10
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      10.721us         0.04%      10.721us       1.072us            10
                                            aten::copy_         0.13%      39.076us         1.18%     367.194us      36.719us      10.720us         0.04%      11.712us       1.171us            10
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      10.720us         0.04%      10.720us       1.072us            10
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 31.049ms
Self CUDA time total: 29.946ms
