Five graph replays; input copies/output clones included. Streaming profiles use a filled ring.
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
                                        norm_gemv_async         0.00%       0.000us         0.00%       0.000us       0.000us       9.596ms        29.17%       9.596ms      29.987us           320
                                    residual_gemv_async         0.00%       0.000us         0.00%       0.000us       0.000us       5.294ms        16.09%       5.294ms      33.085us           160
fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEf...         0.00%       0.000us         0.00%       0.000us       0.000us       2.537ms         7.71%       2.537ms       7.461us           340
                                           _short_fixed         0.00%       0.000us         0.00%       0.000us       0.000us       1.956ms         5.95%       1.956ms      16.298us           120
                                         short_ffn_cuda         0.00%       0.000us         0.00%       0.000us       0.000us       1.641ms         4.99%       1.641ms      13.672us           120
                                       strided_ffn_cuda         0.00%       0.000us         0.00%       0.000us       0.000us       1.536ms         4.67%       1.536ms      12.799us           120
                                              _ffn_gemv         0.00%       0.000us         0.00%       0.000us       0.000us       1.401ms         4.26%       1.401ms       8.754us           160
void fft1d_r2c_32<float, float, float2, true, false>...         0.00%       0.000us         0.00%       0.000us       0.000us       1.088ms         3.31%       1.088ms       6.801us           160
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     776.901us         2.36%     776.901us      11.952us            65
                                             layer_norm         0.00%       0.000us         0.00%       0.000us       0.000us     651.647us         1.98%     651.647us       1.810us           360
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     633.635us         1.93%     633.635us      10.561us            60
                                           _small_fixed         0.00%       0.000us         0.00%       0.000us       0.000us     608.677us         1.85%     608.677us       9.364us            65
                                     _strided_ffn_fixed         0.00%       0.000us         0.00%       0.000us       0.000us     597.182us         1.82%     597.182us       4.977us           120
void fft1d_r2c_32<float, float, float2, false, false...         0.00%       0.000us         0.00%       0.000us       0.000us     492.963us         1.50%     492.963us       3.081us           160
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     421.985us         1.28%     421.985us       0.879us           480
                                                _rotate         0.00%       0.000us         0.00%       0.000us       0.000us     338.762us         1.03%     338.762us       0.996us           340
                                     attention_residual         0.00%       0.000us         0.00%       0.000us       0.000us     250.179us         0.76%     250.179us       4.170us            60
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     248.286us         0.75%     248.286us       1.552us           160
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     240.229us         0.73%     240.229us       0.624us           385
                                                _select         0.00%       0.000us         0.00%       0.000us       0.000us     231.844us         0.70%     231.844us       1.449us           160
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     219.306us         0.67%     219.306us       1.371us           160
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     214.466us         0.65%     214.466us       1.340us           160
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     212.641us         0.65%     212.641us       1.329us           160
                                        _project_update         0.00%       0.000us         0.00%       0.000us       0.000us     212.065us         0.64%     212.065us       1.368us           155
void fft1d_c2r_32<float2, float, float, false, true,...         0.00%       0.000us         0.00%       0.000us       0.000us     208.089us         0.63%     208.089us       1.301us           160
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     198.499us         0.60%     198.499us       0.575us           345
void sgemm_largek_lds64<true, true, 6, 3, 4, 5, 2, 6...         0.00%       0.000us         0.00%       0.000us       0.000us     177.600us         0.54%     177.600us      17.760us            10
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us     148.225us         0.45%     148.225us      29.645us             5
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     133.096us         0.40%     133.096us       0.832us           160
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     129.479us         0.39%     129.479us       0.809us           160
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 34.297ms
Self CUDA time total: 32.896ms
